text_after_cleaning,text,tweet_id
swaku kahle kahle leswi ramaphosa a zamaka ku swivula i ku hi fanele hi fa hi munyu na torha same time hawa vanhu va hosi a hi swona maar a hi hundzeseli swigangu swaheh ke a tshika byala byi pfaleriwile ‍️‍️‍️,"Swaku kahle kahle leswi Ramaphosa a zamaka ku swivula i ku: Hi Fanele hi FA HI MUNYU NA torha same time!! Hawa vanhu va Hosi a hi swona maar... A hi hundzeseli swigangu swaheh ke, a tshika byala byi Pfaleriwile 🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️.",1248341539442561028
ingaku xilo rhunga hi matino xintsipini,Ingaku xilo rhunga hi matino xintsipini https://t.co/0WuRvy9DwE,932617710197989376
ya maybe ndono kalaha so ndadi vuwa ndo hangwa ambidze ngalo,"Ya maybe. Ndono kalaha so ndadi vuwa ndo hangwa. ""@Priscilla_Clima: @El_you_funo ambidze ngalo""",367411689127677952
mhana tintswalo yimani nimi byela ku loko no famba mita sala maxangwini,Mhana tintswalo yimani nimi byela ku loko no famba mita sala maxangwini 🎵,489138532410466304
mi ta kota ku endla yini,@HitekaniNgoben1 Mi ta kota ku endla yini? 🤣,1203258161597206528
lol swi na skapie,@tela_v @nwafickson @sidie_skapie @RivahMakhaya @JamesBlez lol swi na skapie,351963074003075073
wa yi vona he ntsako,Wa yi vona he Ntsako https://t.co/HfLCPJCdmq,1295423297933508610
misw vona mir kwi,Misw vona mir kwi? https://t.co/RwopyRoRMW,812337561502941185
lol mina nita tirha ro vona ti highlights,Lol mina nita tirha ro vona ti highlights... @XbalinG,369709396756283392
zukwa manzana and ndendende express leyi i show leyi hinga kumeka hi nyanyula vanhu swinene leka,Zukwa Manzana and Ndendende Express leyi I show leyi hinga kumeka hi nyanyula vanhu swinene leka @Nkuri_lounge https://t.co/EiZ1mXjE2y,1531438354973204481
lorl kambe hiwena wale vusikwin hai mo hina hi tlela ke,"@VonganiHatlane lorl kambe hiwena wale vusikwin, hai mo hina hi tlela ke",421390113068044288
swi vanga hiyini ka ntaze niya mndzuku,@NikiweHoleni Swi vanga hiyini ka? Ntaze niya mndzuku,1014964990535700480
happy birthday munghana kula uhundza na ndlopfu hita tshama hiku yingiserile masiku hinkwawo kurisa rixaka i teddy ka nkuri,#MakombaNdlela happy birthday munghana kula uhundza na ndlopfu hita tshama hiku yingiserile masiku hinkwawo kurisa rixaka i teddy ka nkuri,826808603378057216
xirhami xa giyani axitava xini veke hansi nho pfuna hiku vafana ava tlangi hi mina nile kurhandziweni,Xirhami xa Giyani axitava xini veke hansi nho pfuna hiku vafana ava tlangi hi Mina Nile kurhandziweni 😊🤣,1534981605365891073
men nwanuna hi yena wo hlayisa nwansati me okay ni nyiki mali same men kasi wo xavisa,"Men: Nwanuna hi yena wo hlayisa nwansati Me: Okay, ni nyiki mali Same men: Kasi wo xavisa? https://t.co/2zBThLqClF",1105709270035824641
lol ni ngasw trapa swizambhikwan swita sungula hiwe vatshama va khutuza man lha ti a mara,"Lol ni ngasw trapa ""@rhu_soyani: swizambhikwan swita sungula hiwe ""@Khaukie_xo: @EulahN @rhu_soyani vatshama va khutuza man lha ti A mara""""",483296069607231488
veri atchar ya xona a yi nandziki mi swi twini,Veri atchar ya xona a yi nandziki mi swi twini? https://t.co/k0bdXkmjRl,1245973725427761152
hoo ngari na yi tiva no tshama ni twa hi yona,@Dobbelina Hoo ngari na yi tiva no tshama ni twa hi yona,1295419510019825665
na lowa maseve wa mina hina hinga ku ti msg ta pre black friday ivi hipfa hiya vunga,Na lowa Maseve wa mina Hina hinga ku ti msg ta Pre Black Friday ivi hipfa hiya vunga… https://t.co/Y7bvIu8Dxu,801797800128299012
heres your favorite scones lani hile kamuka hi tlhelo ra swikontsi swiku lava wahaku tshikiwa idya you heal and move on easy kuma swa weeh l r l r and l r phone callwhatsapp,"Here's your favorite scones🤗. Lani hile kamuka hi tlhelo ra swikontsi, swiku lava wahaku tshikiwa, idya 1 you heal and move on. Easy😅🤗 Kuma swa weeh, 5l R120 10l R200 and 20l R350😍 Phone Call/Whatsapp: 0818155123 #leswotswokombela😋🤤 https://t.co/uy9wvJJvfR",1454857251995402240
lol thats the prblm ndi tsin noya home so todi uswika na madumbu lol huo chiliwa nga zwisa dini untl chiya home,"@masindicindy lol that's the prblm, ndi tsin noya home, so todi uswika na madumbu. Lol huo chiliwa nga zwisa dini untl chiya home",394209549030551552
lol if ku kala mehe ni ta ti vonakarisa,"@CorectorShiburi lol, if Ku kala mehe, ni ta ti vonakarisa",353432679573762050
ni vulin ku xa delela,Ni vulin ku xa delela @BarbronClint 😂😂😂😂😂😂😂😭😭😭😭😭👏👏👏👏👏👏👏 https://t.co/OT0lzUbE99,770779136340131840
yo swi serious shem,@Ntupe_N yo. Swi serious Shem😂,670347665218125824
mitahi bisa hi vanhu,@ExcellentShiri1 Mitahi bisa hi vanhu😅😅😅,1502687321732354050
swi lava ku loko mi tolo mi tola mi tota na vana phela swi endla onge mi lo yiva vana va vanhu va ri va nwina mama i mulungu nwana i ximbitani hi ntima,"Swi lava ku loko mi tolo, mi tola mi tota na vana. Phela swi endla onge mi lo yiva vana va vanhu va ri va n'wina. Mama i mulungu, nwana i ximbitani, hi ntima!",967306002172432384
ok i hope ku va swi vonile ku ma va xeweta nwina se mi joyinile ka boti kee,"@SydneyMsyjo Ok, I hope ku va swi vonile ku ma va xeweta, nwina se mi joyinile @Khokholo ka boti @SydneyMsyjo kee",1292704520078872578
tiramisugt black forestgt red velvet rt ni navele khekhe ra ka woolies,Tiramisu&gt; black forest&gt; red velvet 😁 RT @sagwadi05: Ni navele khekhe ra ka Woolies,408168603973066752
♬♬♬zwovhonwa nga vhomaria miloroni vhasizwivhudze muthu nga matsheloni♬♬♬,♬♬♬ZWOVHONWA NGA VHO-MARIA MILORONI VHASIZWIVHUDZE MUTHU NGA MATSHELONI♬♬♬,413003326343872513
ku laveka xivoroswan na cot nyana,Ku laveka xivoroswan na 2 cot nyana,1299616914264727552
hi ta mi join coz a ku lunghi yerrrrrrr,@PapaWaHlayiseko Hi ta mi join coz a ku lunghi yerrrrrrr,1475173522334961673
k easy mali yat biya ku safe haleni,"2,5k easy 😎 mali yat biya ku safe haleni",1243540878897164292
nikonaku kala wena kalol a ndzi kholihi sungula hi ta khaleu tsala hi st hour,"@malulehj nikona,ku kala wena ka,lol a ndzi kholi,hi sungula hi ta khale,u tsala hi 1st hour.",309016157141225472
lol yahari mooi monday yi tava na weeks nlo karhala,@Ursula_Joy @Tess1S lol yahari mooi monday yi tava na 3 weeks nlo karhala.,484467521731719169
vanhu va hela hala giyani,Vanhu va Hela hala Giyani,1348620554769723392
a giyani ka hisa heh nwina,A Giyani ka hisa heh nwina 😭😭😭,1305094503091634178
kuze mina ningasw lavi ku jola ningase heta ku feba,Kuze mina ningasw lavi ku jola ningase heta ku feba https://t.co/zFMY2LauJu,885593168191905793
hi kombela na payment holiday ya ti phone,Hi kombela na payment holiday ya ti phone 😭 https://t.co/bmX4onz2tN,1252694549861974016
aku vuli mina ku vula nghoma,Aku vuli mina ku vula Nghoma.,370672887084380160
yhooo se swa tika ku hambana na phone feel like am again,"Yhooo, se swa tika ku hambana na phone__ feel like am 18 again",351954539953405953
lol niswi vone ka facebook,@PapaXilaveko @Freedomchillie1 Lol niswi vone ka Facebook,1378995459499380736
nne ndi ngasi divhe u takadza hayo ngauri thi italeli heyo khokhonono ya hone,@Iam_MTRS_ nne ndi ngasi divhe u takadza hayo ngauri thi italeli heyo khokhonono ya hone,353836263192788992
kumbe va ku vutisa kuri u heta rini rt va karhata vanhu,Kumbe va ku vutisa kuri u heta rini RT@Ursula_Joy: @sagwadSlenda va karhata vanhu,488702133580345344
kuhava munhu woni tsakisa ku fana na elton on twitter,Kuhava munhu woni tsakisa ku fana na Elton on twitter 😆😚 https://t.co/BCWJWhXqbZ,960044361420599296
mina ka nita hamba niti fambela hi bazi,@ChabalalaKeith Mina ka? Nita hamba niti fambela hi bazi,1389130942686580738
lol u dlaya deal ya vanhu,@gingimilli @_eslong Lol u dlaya deal ya vanhu😭😭💔💔😂😂,1152914513445969921
mata ka dzumbeka ka hakhensa he mudyondzisi,Mata ka Dzumbeka ka.. Hakhensa he Mudyondzisi @Mathebuladp,1209091748250697729
mhalamhala ya xikwembu yi ta twala le ntsungen e mixweni leyi nene ku ku phaa loko ndzi twa vito ra mina ri kona ebukwin ni ta ku hi mina ndzi nwi iangutela yingisani mhalamhala mapapeni yi twakala yesu ta vonakala ku kutsula vapfumeri nhlomulwen ️⃣,"Mhalamhala ya Xikwembu Yi ta twala le ntsungen', E mixweni le'yi nene ku ku phaa! Loko ndzi twa vito ra mina, Ri kona ebukwin', Ni ta ku Hi mina ndzi n'wi Iangutela. Yingisani Mhalamhala, Mapapeni yi twakala Yesu ta vonakala Ku kutsula vapfumeri nhlomulwen' 🙏1️⃣👌 https://t.co/HUzBcM23AS",1526206792883130369
lol ni vona swonau fanele kuri u khense xikwembu ey,@mokgethwa_OK lol ni vona swona...u fanele kuri u khense xikwembu ey,416652041243877376
hala ka facebook yi suke ku suka,Hala ka Facebook yi suke ku suka,1549381836706545665
lero na va makhelwani vale nghozini,Lero na va makhelwani vale nghozini🤔 https://t.co/cnG0MMJ7xh,1120742769209819137
ya vava bolo xem rt na xilungu xa hangalaka hiku kwatela bolo,"Ya vava bolo xem RT ""@katekirah: Na xilungu xa hangalaka hiku kwatela bolo""",561597967619358720
va vula hi ngati ya wena if nwana i wa mina ku tava na problem,@EulahN Va vula hi ngati ya wena. If n'wana I wa mina ku tava na problem.,1252708318449217536
a ni ku twanga a ndzi khandzisa vanhu,@Michelle_Tumi22 A ni ku twanga... A ndzi khandzisa vanhu,1474779082667745285
midyondza ku tsama kahle kati movha ta vanhu sure,@LatoyaNkuna midyondza ku tsama kahle Kati movha ta vanhu sure 😂🤣😂🤣😂 https://t.co/xfqfqYo5Y0,1434848030897942531
kukupa tswarelo hi jubjub eish risimuleri,@326Thwii @ConnyMikateko @quintonizer kukupa tswarelo hi jubjub eish risimuleri 😌😓 @Munghana,856883770078658564
please talk to your son ayeke ukuthatha umsebenti wa nkateko,@manghumani please talk to your son @ShabanguBaldwin ayeke ukuthatha umsebenti wa Nkateko 🤣🤣🤣 https://t.co/ePH4c5tEOs https://t.co/49ZS5zUu11,1240619619557289984
loko magistrate avalavula onge ilata dyisa client ya wena hi nandzu i bohana so,"Loko magistrate avalavula onge ilata dyisa client ya wena hi nandzu, i bohana so. https://t.co/5FB15BjzsO",1486055385081466887
auwa ni vone ks vanwana vanhwenyani,"@Wamhani_ Auwa, ni vone ks vanwana vanhwenyani",1016222019803865088
vanhu va kha va vuya,@kuli_mathebula Vanhu va kha va vuya,1446455582144204823
owk eix mina swinwan a swi fambangi kahle,@Rumbii_ee owk eix mina swinwan a swi fambangi kahle,349052466710593536
swi ta lava ndzi pfuxeta visa ya mina,"😂😂, swi ta lava ndzi pfuxeta visa ya mina https://t.co/ePt2Re7Nz8",1489976764801720328
ni cou tamba thii,@hlekss Ni cou tamba thii.,1449766029073293313
lol chill pauly rt hei na vheiwe ni cou tanganyisa mini,"Lol.. Chill Pauly RT""@T_moneyPF: Hei @DEEJAY_REGGY na @TheRealYung_FLy vheiwe ni cou Tanganyisa mini?""",339769748755718145
na vadyondzisi va vula tani,@Mkansi_Prenance na vadyondzisi va vula tani,977427071164190723
mina ni tiva mjitha wunwani a ni nghena na yena tertiary wo tshama petanenge a ku ngari timbilu o hlola,@phaphamamlfm mina ni tiva mjitha wun'wani a ni nghena na yena tertiary wo tshama petanenge a ku ngari timbilu o hlola.,295774211144830976
ingak mina se ni right hi ndhawu leyi swi too much leswi,Ingak mina se ni right hi ndhawu leyi. Swi too much leswi,945279128927920129
hahaha rt dyi ta ku panda u nyuma rt falling for a venda guy,"Hahaha RT ""@FanaThePurp: Dyi ta ku panda u nyuma RT @Tsundu_xo: Falling for a Venda Guy..""",413207013846700032
ya a hi twa tichondzo,@lordkennedy_za Ya a hi twa tichondzo,1296195008723333121
u twisisa kuri ku kombela ahi nandzu xihoxo hiloswo hembelana munhu aku uta vona plani,"@Leversmanganye 😂😂😂 u twisisa kuri ku kombela ahi nandzu, xihoxo hiloswo hembelana munhu aku uta vona plan(i)",1469671974129610758
i xirhambo xa kona lexi ani i dont have friends nta post date soon,I xirhambo xa kona lexi ani i dont have friends 😂😂😂 nta post date soon https://t.co/yZkv8ERn18,1071987183932846080
lol swi uswi kombe hi mani,@nwafickson @sidie_skapie lol swi? Uswi kombe hi mani?,351954822997606401
xava nyama la ka chisa nyama phela mfooo,Xava nyama la ka Chisa nyama phela mfooo @Fanoza2 http://t.co/WD3aJyOYXc,430679436498042880
no bula he boynaha tele ngopfuntava niyo tshemba yini ku jikela swimunhunyana leswi,"😂😂no bula he boy..naha tele ngopfu,ntava niyo tshemba yini ku jikela swimunhunyana leswi https://t.co/gYIYKEtKgk",1104013852302364673
ni zonde ku rabelela munhu hi mbilu na moya,Ni zonde ku rabelela munhu hi mbilu na moya.,375850484709736448
hitlangela messiah hitlangela hosanna hosanna nghala ya juda,"Hitlangela Messiah, hitlangela hosanna, hosanna nghala ya Juda... #RIPSingi #misshim",494666047648432128
vo lava ku tivisiwa hi mhaka leyi ivi va tsundzuxiwa everyday hi yona,"@CaTyMilky Vo lava Ku tivisiwa hi mhaka leyi, ivi va tsundzuxiwa everyday hi yona",486930469469319168
hina hi swigulani swa twitter bro lol ni pfa ni baleka nyana mara nho ni xap na wna u twitter hi minkarhi ahah kotlan,"Hina hi swigulani swa Twitter bro ""@HilarioussDude lol ni pfa ni baleka nyana! Mara nho ni xap! . .na wna u twitter hi minkarhi ahah kotlan""",428659097249267712
thanks ni ta check ni vona ku ri swi famba njani,"@TsakieM_ Thanks, ni ta check ni vona ku ri swi famba njani",1331656372962947076
thama ngeno ricou swa bukuma ahulugi nga mufhisozwishango hezwi zwa venda ikhona lunwe tjo rt,"""@minwana2: @tshilinovic thama ngeno ricou swa bukuma ahulugi nga mufhiso""zwishango hezwi zwa Venda ikhona lunwe tjo RT",291455779783991296
lolest ndi hafha phalaborwa nga hafha nxt tarven,Lolest ndi hafha Phalaborwa nga hafha nxt tarven,425352988807688193
so vhela a loko uya clinic u kha u panda hi nhloko va fika vak cheka ku u preg na hiv haa swinwan mara,So vhela a loko uya clinic u kha u panda hi nhloko va fika vak cheka ku u preg na hiv haa swinwan mara,483524708600905728
lol huma ka mina pearson,@Bilakulani @Wamhani_ Lol huma ka mina Pearson.,1247869526043230210
lol ja yena uta hi mahlambangopfu ya plus joy uta de morng im all good sir good n urs mornin xbling,"Lol ja yena uta hi mahlamba-ngopfu..! ""@XbalinG: Ya plus joy uta @ de morng""@TheFakeVongan: I'm all good sir. Good n urs?"" Mornin xBling""",369707386820657152
lmao noh ku twelela nyana kaaa phela ikhale hingase vala vula,@Syrinx_SA lmao noh ku twelela nyana kaaa phela ikhale hingase vala vula,421383580645072896
lol ya dlaya thefakevongan looooooooool i like this like serious kikikikikiki,"Lol ya dlaya ""@Mrrightr: TheFakeVongan LOoooooooool I like this like serious. Kikikikikiki""",452356622648889344
ya chavisa ka cuz nize ni cinca,"Ya chavisa ka cuz, nize ni cinca 😂😂 https://t.co/UVYsshglkk",668463880205639680
na meh npfukile xem npfukile sisi wa nuna mhe,"Na meh npfukile xem ""@Presh_01: @pamela_pamex npfukile sisi wa nuna mhe☺""",254537701691375616
game ya palwa neh,@Tiiso_materazzi game ya palwa neh,441276847117303808
ta loko lava minceka va dyisa team le matini a nhoveni,Ta loko lava minceka va dyisa team le matini a nhoveni https://t.co/oQJmNtQbLm,1261532331095048192
phela swinwani loko ho swilandelaswingah tsonisa swotala he ntsakisi,"@Kic202 phela swin'wani loko ho swilandela,swingah tsonisa swotala he Ntsakisi",284431021666099200
damani lowa nkulukumbha wa maphorisa ubyeli maphorisa male kule ku hilava ku striker,@JackyMalulek Damani lowa Nkulukumbha wa Maphorisa ubyeli maphorisa male kule ku hilava ku striker,399405535663230976
mina ndzi vone ku tlhandluka exihambanweni,Mina ndzi vone ku tlhandluka exihambanweni,560192020975988738
nkhensani ya nwina hambi u tshoveke nenge u fanele u yisiwa eletaba vuhandzuri u yisiwa emankweni,Nkhensani ya nwina hambi u tshoveke nenge u fanele u yisiwa eLetaba. Vuhandzuri u yisiwa eMankweni.... https://t.co/FbIM5UocQO,1516289160784625668
vala va fita nwina mina aniva lavi ani ninwana vangeswi tivinkuri nwana wa xaveliwa danone,@lastermbhombi @DeeNeow 😂😂😂 vala va fita nwina mina aniva lavi ani ninwana vangeswi tivinkuri nwana wa xaveliwa Danone,1481901650885414914
np yebo nkosi yami ngi ya ku thanda nqubeko mbatha,"NP: Yebo nkosi yami ngi ya ku thanda, Nqubeko Mbatha",411764876286369793
pastor phazama s hevaka hina na le giyani xirhami xa vuyisa nwana a vukatini nanwaka,Pastor phazama@phazama s hevaka hina na le giyani xirhami xa vuyisa nwana a vukatini nanwaka,877907703233789952
loko vo zama ku xava vatlangi lavantshwa va le xikarhi na le ndzhaku bro nyiko moses muhlari wale mafarana,@RasNyiko Loko vo zama Ku xava vatlangi lavantshwa va le xikarhi na le ndzhaku bro Nyiko!! Moses Muhlari wale Mafarana,879749413962489856
ka makoxa boti wa mina,@Fofoza_Junior @_Nokwanda09 Ka Makoxa boti wa mina😊,1168065296135086080
awu hembi swa borha seni,@Gordasss Awu hembi swa borha seni,1478048235210039300
azwi itiwi nga u ralo nido dzula kha nd yellow,@PresSavimbie azwi itiwi nga u ralo nido dzula kha 2nd yellow,417214359660929024
hi ta swi vona mnduku mara yona a yi laveka namuntlha,@Baritone_M Hi ta swi vona mnduku... Mara yona a yi laveka namuntlha 🥺,1482444668956721158
byala na makhwiri ya ndlalasix packs a swi hlangani,Byala na makhwiri ya ndlala(six packs) a swi hlangani https://t.co/9BrAEzqhND,1340562878328352768
ka modjadji vani vitana ‍️,Ka Modjadji vani vitana 💃💃💃🙆‍♀️ https://t.co/Kmqnu9Hl8a,1377674545797152772
lol ri tea u ya ca page ra attacker,@kitbabey lol ri tea u ya ca page ra attacker,386205540978003968
but male educators are having it hard in life on payday loko ringa karhati hi maintenance ri hlupha hi nsati ila muholo hinkwaswo,"But male educators are having it hard in life on payday, loko ringa karhati hi maintenance ri hlupha hi nsati, ila muholo hinkwaswo.",1054467661449572353
thanx nwana wa mukalaha beijing rt capital city of china is help pls,Thanx nwana wa mukalaha@Lati_91: Beijing RT @Iamkapzela: Capital city of china is??? Help pls,282593909715111937
kheyo ya ha makhuvha cricket pitch yo itwa lini,"Kheyo ""@mtshivhase: @ThivhiRamovha @willeinstein Ya ha Makhuvha cricket pitch yo itwa lini?"" http://t.co/2Tm6pSPEXn",434652602991902720
anaha tsakisi hi nchumu,Anaha tsakisi hi nchumu 😹🙌🏻 https://t.co/Cv6Nz2GBw9,1178733605327122433
lol haaa nvr knw swi vula ku u fan uni rpela lol,@mphowz lol haaa! Nvr knw swi vula ku u fan uni rpela lol,261923407589953537
atleast vange khomi hi flu lavanga dya tice yeleyo,Atleast vange khomi hi flu lavanga dya tice yeleyo https://t.co/okVtwHJlAl,1472884613534134273
nomsa is eating mac ka atchar,Nomsa is eating mac ka atchar!,383673734936420352
niri loko no tshuka ncatini bava vale kaya swilava va rila nyana,Niri loko no tshuka ncatini!! Bava vale kaya swilava va rila nyana https://t.co/GgyUobRM8j,1066351245223436288
ku hleka i muri,@scelihle @Glen_Masingi Ku hleka i muri,1215306662699053057
haaa movha wa nwina wu hlanta xilo xinwn boet,Haaa movha wa nwina wu hlanta xilo xinwn boet 🔥🔥🔥🔥👌 @kNtwanano,982562096520056832
mo hiya vo va kokwani,Mo hiya vo va kokwani,1151089886113480704
eka manombe and ku hele xivhoroswani,Eka Man’ombe and ku hele xivhoroswani 🥺,1515264951341957121
mjolo wu nghene yivhe yi chaya,Mjolo wu nghene yivhe yi chaya😂😂😂 https://t.co/edvcM99Nnh,1148867337124241408
